 <<EOF
2MASX J05544894-3542037,1104,88.70395833333,-35.70097222222
MCG +02-08-002,1105,41.30195833333,14.17480555556
2MASX J05524247-3041389,1106,88.17695833333,-30.69413888889
2MASX J06042909-3627261,1107,91.12116666667,-36.45719444444
2MASX J05483560-3234236,1108,87.14833333333,-32.57325
2MASX J05574778-3447358,1109,89.449125,-34.79327777778
ESO 424- G 034,1110,88.03516666667,-30.45094444444
ESO 424- G 024,1111,87.42533333333,-30.72261111111
CGCG 440-026,1112,43.3339527826,11.9604802471
CGCG 017-038 NED01,1113,204.2769975902,0.3679683992
CGCG 017-035,1114,204.1997070933,1.1539073172
2MASX J02441084+1732042,1115,41.04532033078,17.53453321976
2MASX J02395593+1731463,1116,39.98299928011,17.52959923302
2MASX J05581452-3449385,1117,89.56045833333,-34.82741666667
NGC 2124,1118,89.467625,-20.08463888889
UGC 02071,1119,38.852,19.94119444444
2MASX J02461033+1557084,1120,41.54316241034,15.95229827267
2MASX J02311911+2108571,1121,37.82968808952,21.14926732524
2MASX J05594207-3544502,1122,89.92520833333,-35.74727777778
2MASX J05590854-3516000,1123,89.78566666667,-35.26658333333
ESO 424- G 032,1124,87.95804166667,-31.74613888889
CGCG 463-014,1125,41.87742591569,16.11134010857
ESO 364- G 021,1126,89.9575,-35.53344444444
ESO 364- G 011,1127,88.45504166667,-32.77363888889
LSBC F615-02,1128,41.75420833333,14.87880555556
MCG -05-14-024,1129,88.76829166667,-31.62636111111
2MASX J05591161-3324471,1130,89.79833333333,-33.41302777778
2MASX J05530538-3423379,1131,88.27233333333,-34.39380555556
2MASX J05573314-2954140,1132,89.388125,-29.90383333333
CGCG 045-063,1133,204.8969876125,2.3953205762
2MASX J05554193-3542055,1134,88.92479166667,-35.7015
2MASX J06033824-3209201,1135,90.90925,-32.15555555556
2MASX J05562219-3531395,1136,89.0925,-35.52766666667
ESO 363- G 030,1137,87.37141666667,-32.75461111111
IC 1842,1138,41.34758333333,11.45811111111
ESO 364- G 007,1139,88.07925,-34.34766666667
IC 1850,1140,42.16395833333,13.25952777778
2MASX J02471331+1631590,1141,41.80612138212,16.53296933123
2MASX J05480782-3250351,1142,87.03270833333,-32.84311111111
2MASX J05474622-3248547,1143,86.94258333333,-32.81513888889
2MASX J05592021-3504162,1144,89.83420833333,-35.07111111111
2MASX J05505236-3410546,1145,87.718125,-34.18191666667
2MASX J05555210-3203529,1146,88.967125,-32.06469444444
IC 1855,1147,42.26795833333,13.44288888889
2MASX J02365952+1933275,1148,39.24815083067,19.55765942164
2MASX J05584851-3147180,1149,89.70220833333,-31.78833333333
CGCG 463-030,1150,43.64466666667,15.84425
2MASX J05530876-3428179,1151,88.28654166667,-34.47166666667
CGCG 440-012,1152,42.14904166667,14.26525
2MASX J05511690-3149217,1153,87.8205,-31.82263888889
UGC 02282,1154,42.17433333333,14.31352777778
2MASX J05512954-3431380,1155,87.873125,-34.52733333333
2MASX J05541842-3322211,1156,88.57683333333,-33.37247222222
2MASX J02463227+1854424,1157,41.6345,18.91183333333
2MASX J13350559-0140211,1158,203.7733007485,-1.6726812006
2MASX J05551469-3426414,1159,88.81129166667,-34.44488888889
2MASX J05473177-3041457,1160,86.88241666667,-30.69608333333
2MASX J02492853+1447504,1161,42.368875,14.79741666667
2MASX J06034225-3209422,1162,90.92608333333,-32.16180555556
ESO 364- G 001,1163,87.55379166667,-33.56563888889
2MASX J02473820+1552457,1164,41.909125,15.87941666667
2MASX J05471801-3250444,1165,86.82508333333,-32.84572222222
2MASX J06023423-3319172,1166,90.64275,-33.32152777778
CGCG 017-050,1167,204.67682083333,1.95624722222
2MASX J05505871-3048157,1168,87.74475,-30.80433333333
2MASX J06023953-3341063,1169,90.66466666667,-33.68511111111
IC 0235,1170,38.211625,20.64125
2MASX J05462815-3253302,1171,86.617375,-32.89172222222
2MASX J02335408+2104244,1172,38.47533333333,21.07341666667
2MASX J06034326-3446492,1173,90.93029166667,-34.78038888889
2MASX J05582012-3453475,1174,89.58379166667,-34.8965
ESO 424- G 021,1175,86.90866666667,-30.40661111111
2MASX J05520223-3118553,1176,88.00925,-31.31547222222
2MASX J05513980-3136340,1177,87.91595833333,-31.60947222222
AM 0549-345 NED01,1178,87.813125,-34.88855555556
AM 0559-281 NED02,1179,90.27583333333,-28.26186111111
2MASX J06044503-3140494,1180,91.1875,-31.68038888889
2MASX J05562768-3531355,1181,89.11525,-35.52647222222
2MASX J05544466-3519227,1182,88.68608333333,-35.32297222222
2MASX J02532465+1212041,1183,43.35266666667,12.20116666667
CGCG 440-017,1184,42.47154166667,14.40180555556
UGC 02214,1185,41.08191666667,9.75594444444
2MASX J13425809-0045550,1186,205.7420099957,-0.7654185072
CGCG 440-014,1187,42.17308333333,15.515
2MASX J06023383-3230232,1188,90.64108333333,-32.50644444444
2MASX J05520179-3350043,1189,88.00745833333,-33.83463888889
2MASX J05555436-3326439,1190,88.97645833333,-33.44552777778
2MASX J05463926-3241172,1191,86.66354166667,-32.68805555556
ESO 424- G 030,1192,87.84579166667,-31.02938888889
2MASX J05590790-3611422,1193,89.78295833333,-36.19511111111
2MFGC 02012,1194,38.35170833333,20.39163888889
MRK 1054,1195,41.777375,15.92880555556
2MASX J06061069-3402441,1196,91.544625,-34.04561111111
2MASX J05480926-3244191,1197,87.03866666667,-32.73861111111
2MASX J05551770-3441484,1198,88.82383333333,-34.69688888889
IC 1839,1199,41.17879166667,15.24008333333
2MASX J05562643-2926344,1200,89.11008333333,-29.44297222222
2MASX J05453717-2933355,1201,86.40475,-29.55988888889
UGC 02347,1202,43.01470833333,12.13608333333
2MASX J05485748-3148317,1203,87.23945833333,-31.80883333333
2MASX J05492087-3335006,1204,87.33695833333,-33.5835
2MASX J06041362-3203574,1205,91.05675,-32.06591666667
2MASX J05475791-3308380,1206,86.99141666667,-33.14388888889
ESO 424- G 041,1207,89.36833333333,-29.96008333333
2MASX J05481106-3259331,1208,87.04616666667,-32.99255555556
2MASX J02484863+1201148,1209,42.20264127816,12.0205762825
2MASX J05522516-3114333,1210,88.10491666667,-31.2425
2MASX J05522165-3117004,1211,88.09016666667,-31.28352777778
2MASX J05520746-2804085,1212,88.03104166667,-28.06902777778
CGCG 017-036,1213,204.21860833333,1.18820277778
2MASX J05564106-3632488,1214,89.17108333333,-36.54683333333
2MFGC 02271,1215,42.495375,15.89561111111
2MASX J06024074-3257153,1216,90.66979166667,-32.95430555556
2MASX J05502460-3408183,1217,87.602375,-34.13838888889
2MASX J05545176-3146157,1218,88.71575,-31.77102777778
ESO 555- G 013,1219,89.10468223145,-19.69149331987
2MASX J05585172-3605362,1220,89.71558333333,-36.09330555556
2MFGC 02316,1221,43.25858333333,15.19472222222
2MASX J05482850-3313310,1222,87.11875,-33.22530555556
UGC 02289,1223,42.25470833333,15.73327777778
MCG +03-08-011,1224,41.96634238909,17.27498050654
2MASX J13373054+0028144,1225,204.37723866,0.4705998305
2MASX J13363041-0222541,1226,204.1267154774,-2.3816847626
2MASX J13345991-0212411,1227,203.7496331759,-2.211273323
ESO 363- G 032,1228,87.47241666667,-33.02816666667
2MASX J05572375-3208289,1229,89.349,-32.14136111111
2MASX J05505423-3147206,1230,87.72604166667,-31.78902777778
2MASX J05513722-3132130,1231,87.905,-31.53705555556
2MASX J05590990-3353111,1232,89.79129166667,-33.88641666667
NGC 2106,1233,87.69429166667,-21.56725
ESO 364- G 009,1234,88.22541666667,-34.72694444444
2MASX J13431488+0036273,1235,205.8120349463,0.6074750741
2MASX J05561722-2745241,1236,89.07175,-27.75675
ESO 424- G 035,1237,88.12029166667,-28.37047222222
UGC 02276,1238,42.08475,17.73116666667
2MASX J05550356-3308517,1239,88.76479166667,-33.14775
UGC 02341,1240,42.92008333333,17.66158333333
2MASX J05592754-3143252,1241,89.86483333333,-31.72361111111
CGCG 463-002,1242,41.03335831786,16.5448820797
2MASX J06024582-3011473,1243,90.691,-30.19658333333
CGCG 462-034,1244,39.33583333333,20.41530555556
2MASX J06051946-3117588,1245,91.33116666667,-31.29961111111
2MASX J13444632+0039234,1246,206.1929549585,0.6566854805
CGCG 462-031,1247,38.94629166667,20.40377777778
2MASX J13362040-0024471,1248,204.08482916667,-0.41276944444
2MASX J06053982-3336087,1249,91.415875,-33.60238888889
ESO 364- G 010,1250,88.38895833333,-34.93463888889
2MASX J05470944-3256524,1251,86.78941666667,-32.94788888889
2MASX J05501057-3457154,1252,87.544125,-34.95430555556
2MASX J05525913-3330389,1253,88.246375,-33.51088888889
2MASX J05492793-3017357,1254,87.3665,-30.29333333333
UGC 02321,1255,42.55404166667,18.35147222222
IC 0255,1256,41.763375,16.28802777778
2MASX J13452729-0143160,1257,206.36370833333,-1.72105555556
ESO 424- G 040,1258,88.85808333333,-31.88291666667
2MASX J05590038-3652122,1259,89.75154166667,-36.87019444444
UGC 02098,1260,39.30779166667,19.94894444444
ESO 363- G 026,1261,87.01316666667,-33.90866666667
2MASX J13385130+0150130,1262,204.7137916309,1.8368599884
CGCG 440-009,1263,41.944,15.54580555556
2MASX J02501547+1436494,1264,42.5645,14.61363888889
2MASX J05554695-1902355,1265,88.94576979271,-19.04323785173
MRK 1182,1266,40.17220007254,16.83022226546
2MASX J13365359-0105437,1267,204.2234186359,-1.0955547507
2MASX J06042358-3536075,1268,91.09829166667,-35.60213888889
2MASX J05503890-3446133,1269,87.662125,-34.77044444444
NGC 2139,1270,90.28255416667,-23.67264083333
2MASX J05574529-2940131,1271,89.43875,-29.67030555556
2MASX J06022509-3213422,1272,90.60454166667,-32.22836111111
CGCG 463-010,1273,41.55120833333,15.85477777778
IC 1847,1274,41.9736163403,14.50511901027
2MASX J06040385-3243322,1275,91.01608333333,-32.7255
2MASX J05511287-3446437,1276,87.803625,-34.77880555556
2MASX J05461539-3231141,1277,86.56416666667,-32.52055555556
2MFGC 04775,1278,88.65991666667,-32.80033333333
2MASX J05470635-3236074,1279,86.77645833333,-32.60216666667
ESO 424- G 019,1280,86.820625,-30.27675
LCRS B133842.4-022754,1281,205.3225,-2.71738888889
2MASX J06062313-3308131,1282,91.59641666667,-33.13697222222
2MASX J06063132-3438271,1283,91.63058333333,-34.64094444444
ESO 364- G 017,1284,89.109625,-34.10213888889
2MASX J05491920-3318457,1285,87.33004166667,-33.31272222222
2MASX J05540501-3517109,1286,88.52091666667,-35.28644444444
IC 2152,1287,89.47254166667,-23.18077777778
UGC 02296,1288,42.29425,18.33808333333
2MASX J05541523-3322031,1289,88.5635,-33.36758333333
2MASX J05464284-3007492,1290,86.6785,-30.13038888889
IC 2158,1291,91.32483333333,-27.85697222222
ESO 364- G 020,1292,89.94745833333,-35.95575
2MFGC 04914,1293,91.45133333333,-33.75705555556
2MASX J13411980-0232240,1294,205.3326647307,-2.5399472174
2MASX J06034058-3343311,1295,90.91908333333,-33.72527777778
AM 0556-330,1296,89.59175,-33.138
2MASX J05562911-3313415,1297,89.12120833333,-33.22827777778
2MASX J05515018-3156200,1298,87.95904166667,-31.93897222222
UGC 02283,1299,42.16858333333,17.22363888889
2MASX J05502094-3159163,1300,87.58720833333,-31.98777777778
2MASX J05494644-3448534,1301,87.44345833333,-34.81475
CGCG 463-006 NED01,1302,41.35991666667,18.13419444444
LCRS B133946.0-023135,1303,205.5875012879,-2.7780864465
MRK 1186,1304,41.94704166667,15.93719444444
UGC 02299,1305,42.28266666667,11.11902777778
ESO 424- G 026,1306,87.67054166667,-32.13763888889
MRK 0597a,1307,41.514375,15.85444444444
2MASX J06023606-3538043,1308,90.65033333333,-35.6345
ESO 424- G 023,1309,87.22933333333,-30.905
CGCG 440-005,1310,41.60166666667,11.09358333333
UGC 02096,1311,39.23183333333,11.08697222222
2MASX J05481889-2904516,1312,87.07895833333,-29.08213888889
2MASX J05560115-3154179,1313,89.00491666667,-31.90497222222
UGC 02266,1314,41.90445833333,14.38355555556
2MASX J05482318-3103171,1315,87.096625,-31.05469444444
MRK 1185,1316,41.71095833333,15.78369444444
FGC 0326,1317,39.677,10.77197222222
2MASX J05494049-3328233,1318,87.41870833333,-33.47305555556
IC 2153 NED02,1319,90.02266666667,-33.91819444444
MRK 0597b,1320,41.51308333333,15.84852777778
2MASX J06023298-3442422,1321,90.63745833333,-34.71166666667
2MFGC 04790,1322,89.09125,-34.07341666667
ESO 555- G 022,1323,90.28320833333,-21.73861111111
UGCA 119,1324,91.17904166667,-26.12494444444
2MASX J05580659-3050014,1325,89.52745833333,-30.83377777778
2MASX J06034946-3311282,1326,90.95604166667,-33.19119444444
ESO 488- G 044,1327,88.9615,-22.80686111111
NGC 2131,1328,89.698,-26.653
2MASX J05534289-3205449,1329,88.42883333333,-32.09580555556
ESO 555- G 020,1330,90.10547335928,-21.67110626585
